370#31676元/平米#康桥水都(公寓)#宝山 杨行 外环外#近1号线共富新村站#房屋户型3室2厅1厨2卫#建筑面积116.81㎡#房屋朝向南#装修情况简装#配备电梯无
150#49587元/平米#广中扩大小区#虹口 凉城 内环至中环##房屋户型1室1厅1厨1卫#建筑面积30.25㎡#房屋朝向南#装修情况精装#配备电梯无
260#44944元/平米#星城花苑#静安 彭浦 中环至外环##房屋户型2室1厅1厨1卫#建筑面积57.85㎡#房屋朝向南#装修情况简装#配备电梯有
280#47693元/平米#川杨新苑(二期)#浦东 张江 中环至外环#近13号线张江路站#房屋户型1室1厅1厨1卫#建筑面积58.71㎡#房屋朝向南#装修情况精装#配备电梯无
838#62913元/平米#金汇丽舍#闵行 金汇 中环至外环#近10号线(新江湾城-航中路)龙柏新村站#房屋户型3室2厅1厨2卫#建筑面积133.2㎡#房屋朝向南#装修情况精装#配备电梯有
899#70510元/平米#香溢花城(住宅)#普陀 光新 内环至中环##房屋户型2室1厅1厨2卫#建筑面积127.5㎡#房屋朝向南#装修情况精装#配备电梯有
350#37061元/平米#东唐苑#浦东 唐镇 外环外#近2号线唐镇站#房屋户型3室1厅1厨1卫#建筑面积94.44㎡#房屋朝向南 北#装修情况精装#配备电梯无
550#73955元/平米#和源馨苑#静安 西藏北路 内环内#近8号线中兴路站#房屋户型2室1厅1厨1卫#建筑面积74.37㎡#房屋朝向东南#装修情况精装#配备电梯有
380#46433元/平米#星福家园#宝山 上大 中环至外环##房屋户型2室2厅1厨1卫#建筑面积81.84㎡#房屋朝向南 北#装修情况精装#配备电梯无
173#32391元/平米#安阁苑#浦东 周浦 外环外##房屋户型1室1厅1厨1卫#建筑面积53.41㎡#房屋朝向南#装修情况简装#配备电梯无
330#44469元/平米#古北菊翔苑(菊联路233弄)#宝山 顾村 外环外##房屋户型2室2厅1厨1卫#建筑面积74.21㎡#房屋朝向南 北#装修情况精装#配备电梯有
210#64398元/平米#眉州路432弄#杨浦 东外滩 #近12号线宁国路站#房屋户型2室1厅1厨1卫#建筑面积32.61㎡#房屋朝向南#装修情况精装#配备电梯无
309#41939元/平米#紫藤二村#闵行 梅陇 中环至外环##房屋户型2室1厅1厨1卫#建筑面积73.68㎡#房屋朝向南#装修情况精装#配备电梯无
438.5#50000元/平米#中建溪岸澜庭#嘉定 南翔 外环外##房屋户型3室2厅1厨1卫#建筑面积87.7㎡#房屋朝向南#装修情况精装#配备电梯有
148#41785元/平米#泗塘五村#宝山 张庙 中环至外环##房屋户型1室0厅0厨1卫#建筑面积35.42㎡#房屋朝向南#装修情况简装#配备电梯无
430#39091元/平米#爱法花园(一期)#浦东 曹路 外环外##房屋户型3室2厅1厨2卫#建筑面积110㎡#房屋朝向南#装修情况简装#配备电梯无
490#76064元/平米#谨斜小区#徐汇 徐家汇 内环内#近4号线东安路站#房屋户型3室1厅1厨1卫#建筑面积64.42㎡#房屋朝向南#装修情况简装#配备电梯无
638#81119元/平米#樱花路309弄#浦东 花木 内环内#近2号线世纪公园站#房屋户型2室1厅1厨1卫#建筑面积78.65㎡#房屋朝向南#装修情况简装#配备电梯无
658#53935元/平米#凯佳公寓#浦东 川沙 外环外#近2号线凌空路站#房屋户型3室2厅1厨1卫#建筑面积122㎡#房屋朝向南#装修情况毛坯#配备电梯有
455#46667元/平米#春申府邸#闵行 莘庄 外环外#近5号线春申路站#房屋户型2室2厅1厨2卫#建筑面积97.5㎡#房屋朝向南#装修情况精装#配备电梯无
448#63019元/平米#江南新村(徐汇)#徐汇 斜土路 内环内#近4号线大木桥路站#房屋户型2室1厅1厨1卫#建筑面积71.09㎡#房屋朝向南#装修情况简装#配备电梯无
200#49481元/平米#紫藤一村#闵行 梅陇 中环至外环#近1号线莲花路站#房屋户型1室1厅1厨1卫#建筑面积40.42㎡#房屋朝向南#装修情况简装#配备电梯无
477#62029元/平米#大华锦绣华城(二街区)#浦东 北蔡 内环至中环#近13号线华鹏路站#房屋户型2室1厅1厨1卫#建筑面积76.9㎡#房屋朝向南#装修情况简装#配备电梯有
283#43180元/平米#华泾五村#徐汇 华泾 外环外##房屋户型2室1厅1厨1卫#建筑面积65.54㎡#房屋朝向南#装修情况简装#配备电梯无
589#34701元/平米#绿洲香岛花园#松江 莘闵别墅 外环外##房屋户型3室2厅1厨2卫#建筑面积169.74㎡#房屋朝向南 北#装修情况精装#配备电梯有
458#108609元/平米#泉东(二)小区#浦东 潍坊 内环内#近9号线商城路站#房屋户型2室1厅1厨1卫#建筑面积42.17㎡#房屋朝向南#装修情况精装#配备电梯无
120#19583元/平米#菜场路1177弄#奉贤 南桥 外环外##房屋户型2室1厅1厨1卫#建筑面积61.28㎡#房屋朝向南 北#装修情况精装#配备电梯无
370#65510元/平米#制造局路507-529号#黄浦 蓬莱公园 内环内#近4号线西藏南路站#房屋户型2室1厅1厨1卫#建筑面积56.48㎡#房屋朝向东 西#装修情况精装#配备电梯无
182#41430元/平米#逸仙路1321弄#宝山 高境 中环至外环#近3号线殷高西路站#房屋户型1室1厅1厨1卫#建筑面积43.93㎡#房屋朝向南 北#装修情况简装#配备电梯无
235#45765元/平米#东波苑二街坊#浦东 金桥 中环至外环#近12号线东陆路站#房屋户型1室1厅1厨1卫#建筑面积51.35㎡#房屋朝向南#装修情况简装#配备电梯无
420#57136元/平米#高雅新村#徐汇 华东理工 中环至外环##房屋户型2室2厅1厨1卫#建筑面积73.51㎡#房屋朝向南#装修情况精装#配备电梯无
205#50693元/平米#凤城三村#杨浦 控江路 内环内#近8号线江浦路站#房屋户型1室1厅1厨1卫#建筑面积40.44㎡#房屋朝向南#装修情况精装#配备电梯无
265#51447元/平米#延吉东路125弄#杨浦 控江路 内环至中环##房屋户型2室1厅1厨1卫#建筑面积51.51㎡#房屋朝向南#装修情况精装#配备电梯无
490#76432元/平米#金鹿大楼#黄浦 淮海中路 内环内#近1号线黄陂南路站#房屋户型1室1厅1厨1卫#建筑面积64.11㎡#房屋朝向东南#装修情况精装#配备电梯有
230#47679元/平米#罗山四村#浦东 金杨 内环至中环#近6号线德平路站#房屋户型2室0厅1厨1卫#建筑面积48.24㎡#房屋朝向南#装修情况简装#配备电梯无
225#38914元/平米#汤巷馨村(二期)#浦东 康桥 外环外##房屋户型1室1厅1厨1卫#建筑面积57.82㎡#房屋朝向南 北#装修情况简装#配备电梯无
585#65145元/平米#华滨家园#徐汇 植物园 中环至外环##房屋户型2室2厅1厨1卫#建筑面积89.8㎡#房屋朝向南 北#装修情况毛坯#配备电梯有
345#44940元/平米#新梅花苑#闵行 古美 中环至外环#近1号线外环路站#房屋户型2室1厅1厨1卫#建筑面积76.77㎡#房屋朝向南#装修情况精装#配备电梯无
300#47514元/平米#国和一村#杨浦 中原 中环至外环#近8号线嫩江路站#房屋户型2室1厅1厨1卫#建筑面积63.14㎡#房屋朝向南#装修情况简装#配备电梯无
315#32475元/平米#宝业万华城#浦东 惠南 外环外##房屋户型3室2厅1厨1卫#建筑面积97㎡#房屋朝向南 北#装修情况精装#配备电梯有
950#78552元/平米#友力大厦#长宁 新华路 内环内#近3号线延安西路站#房屋户型2室2厅1厨1卫#建筑面积120.94㎡#房屋朝向南#装修情况精装#配备电梯有
148#26658元/平米#万寿新村(青浦)#青浦 盈浦 外环外##房屋户型2室1厅1厨1卫#建筑面积55.52㎡#房屋朝向南#装修情况简装#配备电梯无
235#48969元/平米#曹杨五村(南杨园)#普陀 曹杨 内环至中环#近3号线金沙江路站#房屋户型2室1厅1厨1卫#建筑面积47.99㎡#房屋朝向南 北#装修情况简装#配备电梯无
163#28733元/平米#红旗四街坊#闵行 老闵行 外环外##房屋户型2室1厅1厨1卫#建筑面积56.73㎡#房屋朝向南#装修情况精装#配备电梯无
425#64026元/平米#莲花河畔景苑#闵行 梅陇 中环至外环##房屋户型1室2厅1厨1卫#建筑面积66.38㎡#房屋朝向南#装修情况精装#配备电梯有
520#73168元/平米#黄山新村#浦东 金杨 内环至中环#近6号线云山路站#房屋户型2室1厅1厨1卫#建筑面积71.07㎡#房屋朝向南#装修情况精装#配备电梯无
368#38709元/平米#水岸金桥苑#嘉定 江桥 外环外##房屋户型3室2厅1厨1卫#建筑面积95.07㎡#房屋朝向南#装修情况精装#配备电梯有
340#95426元/平米#古柏小区#静安 静安寺 内环内#近2号线静安寺站#房屋户型1室1厅1厨1卫#建筑面积35.63㎡#房屋朝向南#装修情况精装#配备电梯无
249#44417元/平米#紫晶苑#浦东 张江 中环至外环##房屋户型1室1厅1厨1卫#建筑面积56.06㎡#房屋朝向南#装修情况简装#配备电梯无
798#85111元/平米#悦公馆(永和东路)#静安 大宁 内环至中环#近1号线汶水路站#房屋户型2室2厅1厨1卫#建筑面积93.76㎡#房屋朝向南 北#装修情况精装#配备电梯有
308#39701元/平米#安居锦竹苑#普陀 桃浦 外环外##房屋户型2室1厅1厨1卫#建筑面积77.58㎡#房屋朝向南#装修情况精装#配备电梯有
685#67164元/平米#中远两湾城#普陀 中远两湾城 内环内#近3号线中潭路站#房屋户型2室2厅1厨1卫#建筑面积101.99㎡#房屋朝向南#装修情况简装#配备电梯有
258#91167元/平米#延长小区(闸北)#静安 大宁 内环至中环#近1号线延长路站#房屋户型1室1厅1厨1卫#建筑面积28.3㎡#房屋朝向南#装修情况精装#配备电梯无
1250#87621元/平米#碧云东方公寓#浦东 碧云 内环至中环##房屋户型3室2厅1厨2卫#建筑面积142.66㎡#房屋朝向西南#装修情况精装#配备电梯有
396#43724元/平米#邻里苑#闵行 莘庄 外环外#近5号线春申路站#房屋户型2室2厅1厨1卫#建筑面积90.57㎡#房屋朝向南#装修情况简装#配备电梯有
340#54080元/平米#香山新村西北街坊#浦东 金杨 内环至中环#近6号线德平路站#房屋户型2室1厅1厨1卫#建筑面积62.87㎡#房屋朝向南 北#装修情况精装#配备电梯无
615#85358元/平米#银南大厦#黄浦 蓬莱公园 内环内#近8号线陆家浜路站#房屋户型2室1厅1厨1卫#建筑面积72.05㎡#房屋朝向南#装修情况精装#配备电梯有
398#68046元/平米#怡福苑#杨浦 五角场 内环至中环#近10号线(新江湾城-虹桥火车站)五角场站#房屋户型2室1厅1厨1卫#建筑面积58.49㎡#房屋朝向西北#装修情况简装#配备电梯有
263#53402元/平米#泾华新村#浦东 洋泾 内环内#近6号线北洋泾路站#房屋户型1室1厅1厨1卫#建筑面积49.25㎡#房屋朝向南#装修情况简装#配备电梯无
188#57230元/平米#太浜巷小区#普陀 光新 内环至中环#近3号线镇坪路站#房屋户型1室0厅1厨1卫#建筑面积32.85㎡#房屋朝向南#装修情况精装#配备电梯无
243#52180元/平米#金杨新村五街坊#浦东 金杨 内环至中环#近6号线云山路站#房屋户型1室1厅1厨1卫#建筑面积46.57㎡#房屋朝向南#装修情况简装#配备电梯无
214#42655元/平米#凌兆新村(凌兆路379弄)#浦东 三林 中环至外环#近6号线灵岩南路站#房屋户型1室1厅1厨1卫#建筑面积50.17㎡#房屋朝向南#装修情况精装#配备电梯无
451#78001元/平米#峨海小区#浦东 塘桥 内环内#近4号线蓝村路站#房屋户型2室1厅0厨1卫#建筑面积57.82㎡#房屋朝向南#装修情况简装#配备电梯有
285#75119元/平米#茶陵北路7弄#徐汇 斜土路 内环内#近9号线嘉善路站#房屋户型1室1厅1厨1卫#建筑面积37.94㎡#房屋朝向南#装修情况精装#配备电梯无
335#85547元/平米#东昌新村#浦东 陆家嘴 内环内#近2号线东昌路站#房屋户型1室1厅1厨1卫#建筑面积39.16㎡#房屋朝向南 北#装修情况精装#配备电梯无
439#41412元/平米#奥林匹克花园#松江 九亭 外环外##房屋户型3室2厅1厨2卫#建筑面积106.01㎡#房屋朝向南#装修情况精装#配备电梯无
308#42054元/平米#南新二村#浦东 北蔡 内环至中环##房屋户型2室1厅1厨1卫#建筑面积73.24㎡#房屋朝向南#装修情况精装#配备电梯无
365#54155元/平米#香山新村西北街坊#浦东 金杨 内环至中环#近6号线德平路站#房屋户型2室1厅1厨1卫#建筑面积67.4㎡#房屋朝向南#装修情况简装#配备电梯无
269#69871元/平米#蒙自新村#黄浦 五里桥 内环内#近4号线鲁班路站#房屋户型1室1厅1厨1卫#建筑面积38.5㎡#房屋朝向东 东南#装修情况精装#配备电梯无
605#86097元/平米#书香逸居#徐汇 长桥 中环至外环##房屋户型2室1厅1厨1卫#建筑面积70.27㎡#房屋朝向南#装修情况精装#配备电梯有
215#64662元/平米#日晖六村#徐汇 斜土路 内环内#近4号线大木桥路站#房屋户型1室0厅1厨1卫#建筑面积33.25㎡#房屋朝向南#装修情况精装#配备电梯无
358#52951元/平米#新梅绿岛苑#宝山 共康 中环至外环#近1号线呼兰路站#房屋户型2室1厅1厨1卫#建筑面积67.61㎡#房屋朝向南#装修情况精装#配备电梯有
1100#77085元/平米#世茂湖滨花园(公寓)#浦东 碧云 内环至中环##房屋户型2室2厅1厨2卫#建筑面积142.7㎡#房屋朝向南#装修情况简装#配备电梯有
345#56162元/平米#平南一二村#闵行 古美 中环至外环#近12号线东兰路站#房屋户型2室1厅1厨1卫#建筑面积61.43㎡#房屋朝向南#装修情况简装#配备电梯无
345#49293元/平米#万荣小区#静安 阳城 内环至中环##房屋户型2室2厅1厨1卫#建筑面积69.99㎡#房屋朝向东 南#装修情况简装#配备电梯无
951#56706元/平米#上海春城#闵行 春申 外环外##房屋户型3室2厅1厨2卫#建筑面积167.71㎡#房屋朝向南#装修情况精装#配备电梯有
345#82143元/平米#园南三村#徐汇 植物园 内环至中环##房屋户型1室1厅1厨1卫#建筑面积42㎡#房屋朝向南#装修情况简装#配备电梯无
530#78624元/平米#开发浦东#浦东 潍坊 内环内#近9号线商城路站#房屋户型2室1厅1厨1卫#建筑面积67.41㎡#房屋朝向南 西#装修情况精装#配备电梯有
455#72040元/平米#万源新城北区#闵行 金虹桥 #近9号线合川路站#房屋户型1室2厅1厨1卫#建筑面积63.16㎡#房屋朝向南#装修情况精装#配备电梯有
256#45471元/平米#航华四村#闵行 航华 外环外#近10号线(新江湾城-航中路)航中路站#房屋户型2室1厅1厨1卫#建筑面积56.3㎡#房屋朝向南#装修情况毛坯#配备电梯无
295#47291元/平米#新梅花苑#闵行 古美 中环至外环#近1号线外环路站#房屋户型2室1厅1厨1卫#建筑面积62.38㎡#房屋朝向南 北#装修情况简装#配备电梯有
395#43080元/平米#鼎鑫名流世家#浦东 川沙 外环外##房屋户型2室2厅0厨1卫#建筑面积91.69㎡#房屋朝向南#装修情况简装#配备电梯有
262#65681元/平米#虹储小区#长宁 虹桥 内环至中环#近10号线(新江湾城-虹桥火车站)宋园路站#房屋户型1室1厅1厨1卫#建筑面积39.89㎡#房屋朝向南#装修情况精装#配备电梯无
205#34553元/平米#沧源小区#闵行 老闵行 外环外#近5号线东川路站#房屋户型2室1厅1厨1卫#建筑面积59.33㎡#房屋朝向南 北#装修情况简装#配备电梯无
1100#78287元/平米#春申景城MIDTOWN#闵行 春申 外环外##房屋户型3室2厅1厨2卫#建筑面积140.51㎡#房屋朝向南#装修情况精装#配备电梯有
318#43184元/平米#东陆新村二街坊#浦东 金桥 中环至外环##房屋户型3室2厅1厨1卫#建筑面积73.64㎡#房屋朝向南#装修情况精装#配备电梯无
815#79809元/平米#武泰公寓#静安 南京西路 内环内#近2号线南京西路站#房屋户型2室2厅1厨1卫#建筑面积102.12㎡#房屋朝向南#装修情况精装#配备电梯有
385#38933元/平米#合生城邦四街坊#闵行 老闵行 ##房屋户型2室2厅1厨1卫#建筑面积98.89㎡#房屋朝向南#装修情况精装#配备电梯有
380#53529元/平米#三林新村(永泰路136弄)#浦东 三林 中环至外环##房屋户型2室1厅1厨1卫#建筑面积70.99㎡#房屋朝向南#装修情况精装#配备电梯有
805#88755元/平米#瑞虹新城二期(优贤生活)#虹口 临平路 内环内#近4号线临平路站#房屋户型2室2厅1厨1卫#建筑面积90.7㎡#房屋朝向西南#装修情况精装#配备电梯有
635#67033元/平米#仁恒东郊花园#浦东 唐镇 外环外##房屋户型2室2厅1厨1卫#建筑面积94.73㎡#房屋朝向南#装修情况精装#配备电梯有
345#46901元/平米#平阳三村#闵行 古美 中环至外环#近12号线虹莘路站#房屋户型2室1厅1厨1卫#建筑面积73.56㎡#房屋朝向南 北#装修情况简装#配备电梯无
249#32885元/平米#银春小区#闵行 颛桥 外环外##房屋户型3室1厅1厨1卫#建筑面积75.72㎡#房屋朝向南 北#装修情况毛坯#配备电梯无
212#21633元/平米#金碧汇虹苑#奉贤 奉贤金汇 外环外##房屋户型3室2厅1厨1卫#建筑面积98㎡#房屋朝向南 北#装修情况精装#配备电梯无
292#44492元/平米#彭顺小区#静安 彭浦 中环至外环#近1号线彭浦新村站#房屋户型2室1厅0厨1卫#建筑面积65.63㎡#房屋朝向南#装修情况精装#配备电梯无
355#57537元/平米#馨宁公寓#徐汇 华泾 中环至外环##房屋户型2室1厅1厨1卫#建筑面积61.7㎡#房屋朝向南#装修情况简装#配备电梯有
541#35762元/平米#绿洲香岛花园#松江 莘闵别墅 外环外##房屋户型3室1厅1厨2卫#建筑面积151.28㎡#房屋朝向南 北#装修情况精装#配备电梯有
668#70703元/平米#大华锦绣华城(十九街区)(公寓)#浦东 北蔡 内环至中环#近13号线下南路站#房屋户型2室2厅1厨2卫#建筑面积94.48㎡#房屋朝向南#装修情况精装#配备电梯无
258#35804元/平米#银春小区#闵行 颛桥 外环外##房屋户型2室1厅1厨1卫#建筑面积72.06㎡#房屋朝向南#装修情况简装#配备电梯无
980#71128元/平米#新中苑#黄浦 蓬莱公园 内环内#近4号线西藏南路站#房屋户型3室2厅0厨2卫#建筑面积137.78㎡#房屋朝向南 北#装修情况精装#配备电梯有
165#46902元/平米#宜川六村#普陀 甘泉宜川 内环至中环#近3号线中潭路站#房屋户型1室0厅1厨1卫#建筑面积35.18㎡#房屋朝向南#装修情况精装#配备电梯无
790#82044元/平米#上海滩大宁城(公寓)#静安 大宁 内环至中环#近1号线中山北路站#房屋户型3室2厅1厨1卫#建筑面积96.29㎡#房屋朝向南 北#装修情况精装#配备电梯有
740#65737元/平米#愉景华庭#普陀 万里 内环至中环#近11号线(花桥-三林)上海西站站#房屋户型3室1厅1厨1卫#建筑面积112.57㎡#房屋朝向南 北#装修情况简装#配备电梯有
1050#80900元/平米#嘉园#静安 曹家渡 内环内#近2号线江苏路站#房屋户型3室2厅0厨2卫#建筑面积129.79㎡#房屋朝向南#装修情况精装#配备电梯有
239#42482元/平米#淞南四村#宝山 淞南 中环至外环#近3号线淞发路站#房屋户型2室1厅1厨1卫#建筑面积56.26㎡#房屋朝向南#装修情况精装#配备电梯无
387#52783元/平米#中邦大都会#浦东 康桥 外环外##房屋户型1室2厅1厨1卫#建筑面积73.32㎡#房屋朝向南#装修情况精装#配备电梯有
578#65047元/平米#新时代花园#闵行 古美 中环至外环#近12号线顾戴路站#房屋户型2室2厅1厨1卫#建筑面积88.86㎡#房屋朝向南#装修情况简装#配备电梯无
199#41737元/平米#东陆新村六街坊#浦东 金桥 中环至外环#近6号线巨峰路站#房屋户型1室1厅1厨1卫#建筑面积47.68㎡#房屋朝向南#装修情况简装#配备电梯无
365#69564元/平米#文化馨苑#浦东 北蔡 内环至中环#近7号线锦绣路站#房屋户型1室1厅1厨1卫#建筑面积52.47㎡#房屋朝向南#装修情况精装#配备电梯无
223#28590元/平米#崧泽华城佳福雅苑（四区）#青浦 赵巷 #近17号线汇金路站#房屋户型2室1厅1厨1卫#建筑面积78㎡#房屋朝向南#装修情况毛坯#配备电梯有
899#61673元/平米#阳光美景城#闵行 古美 中环至外环#近1号线莲花路站#房屋户型3室2厅1厨2卫#建筑面积145.77㎡#房屋朝向南#装修情况简装#配备电梯有
235#63241元/平米#北郊小区#虹口 鲁迅公园 内环内#近8号线曲阳路站#房屋户型1室1厅1厨1卫#建筑面积37.16㎡#房屋朝向南#装修情况简装#配备电梯无
213#58309元/平米#塘桥小区#浦东 塘桥 内环内#近4号线塘桥站#房屋户型1室1厅1厨1卫#建筑面积36.53㎡#房屋朝向南#装修情况简装#配备电梯无
310#55358元/平米#钦州花苑#徐汇 田林 内环至中环#近3号线宜山路站#房屋户型1室1厅1厨1卫#建筑面积56㎡#房屋朝向南#装修情况精装#配备电梯有
450#66965元/平米#金沙雅苑(四期)#普陀 长征 中环至外环#近13号线祁连山南路站#房屋户型1室2厅1厨1卫#建筑面积67.2㎡#房屋朝向南#装修情况简装#配备电梯有
645#69273元/平米#逸翠公馆#浦东 世博 内环至中环#近6号线高科西路站#房屋户型2室2厅1厨1卫#建筑面积93.11㎡#房屋朝向南#装修情况精装#配备电梯有
460#37163元/平米#双秀北园#浦东 康桥 外环外##房屋户型3室2厅1厨2卫#建筑面积123.78㎡#房屋朝向南#装修情况精装#配备电梯无
348#76771元/平米#薛家宅小区#徐汇 康健 内环至中环##房屋户型2室1厅1厨1卫#建筑面积45.33㎡#房屋朝向南#装修情况简装#配备电梯无
635#60604元/平米#紫竹半岛花园#闵行 吴泾 外环外##房屋户型3室2厅1厨1卫#建筑面积104.78㎡#房屋朝向南#装修情况精装#配备电梯有
235#27765元/平米#瑞和华苑北区#闵行 浦江 外环外#近浦江线浦航路站#房屋户型2室2厅1厨1卫#建筑面积84.64㎡#房屋朝向南 北#装修情况毛坯#配备电梯有
285#42755元/平米#中芯花园199弄#浦东 张江 内环至中环##房屋户型2室1厅1厨1卫#建筑面积66.66㎡#房屋朝向南#装修情况精装#配备电梯无
200#21979元/平米#德盈佳园#浦东 惠南 外环外##房屋户型2室2厅1厨1卫#建筑面积91㎡#房屋朝向南#装修情况简装#配备电梯有
292#52078元/平米#红明一村#闵行 静安新城 中环至外环#近9号线星中路站#房屋户型2室1厅1厨1卫#建筑面积56.07㎡#房屋朝向南#装修情况简装#配备电梯无
260#81736元/平米#乐山六七村#徐汇 徐家汇 内环内#近1号线徐家汇站#房屋户型1室1厅1厨1卫#建筑面积31.81㎡#房屋朝向南#装修情况毛坯#配备电梯无
410#45602元/平米#中星海上名豪苑(四期)#嘉定 江桥 外环外##房屋户型2室1厅1厨1卫#建筑面积89.91㎡#房屋朝向南 北#装修情况精装#配备电梯有
385#43259元/平米#安高东方御府#嘉定 嘉定新城 外环外#近11号线(花桥-三林)马陆站#房屋户型3室1厅1厨1卫#建筑面积89㎡#房屋朝向南 北#装修情况精装#配备电梯有
305#52253元/平米#龙柏三村#闵行 龙柏 中环至外环#近10号线(新江湾城-航中路)龙柏新村站#房屋户型2室1厅1厨1卫#建筑面积58.37㎡#房屋朝向南 北#装修情况精装#配备电梯无
340#44277元/平米#浦发绿城浦三路2801弄#浦东 三林 中环至外环#近11号线(嘉定北-迪士尼)浦三路站#房屋户型2室1厅1厨1卫#建筑面积76.79㎡#房屋朝向南#装修情况毛坯#配备电梯无
382#60196元/平米#金桥新村四街坊(长岛路1203弄)#浦东 金桥 中环至外环#近6号线博兴路站#房屋户型2室1厅1厨1卫#建筑面积63.46㎡#房屋朝向南#装修情况精装#配备电梯无
753#82730元/平米#上海滩大宁城(公寓)#静安 大宁 内环至中环#近1号线中山北路站#房屋户型3室2厅1厨1卫#建筑面积91.02㎡#房屋朝向南#装修情况精装#配备电梯有
439#58301元/平米#金桥新村四街坊台儿庄小区#浦东 金桥 中环至外环#近6号线博兴路站#房屋户型3室1厅1厨1卫#建筑面积75.3㎡#房屋朝向南 北#装修情况简装#配备电梯无
1330#85279元/平米#中海瀛台#徐汇 华泾 中环至外环##房屋户型3室2厅1厨2卫#建筑面积155.96㎡#房屋朝向东南#装修情况精装#配备电梯有
550#60734元/平米#一品漫城二期（公寓）#闵行 浦江 #近8号线芦恒路站#房屋户型2室2厅1厨1卫#建筑面积90.56㎡#房屋朝向南#装修情况精装#配备电梯有
580#51039元/平米#莘城公寓#闵行 莘庄 外环外##房屋户型2室2厅1厨1卫#建筑面积113.64㎡#房屋朝向南#装修情况精装#配备电梯有
298#39160元/平米#滨浦新苑三村#闵行 浦江 外环外##房屋户型2室1厅1厨1卫#建筑面积76.1㎡#房屋朝向南 北#装修情况毛坯#配备电梯无
372#40000元/平米#象屿品城#松江 九亭 外环外##房屋户型3室2厅1厨1卫#建筑面积93㎡#房屋朝向南#装修情况精装#配备电梯有
405#45929元/平米#今天花园#闵行 颛桥 外环外##房屋户型2室1厅1厨1卫#建筑面积88.18㎡#房屋朝向南#装修情况简装#配备电梯有
453#42448元/平米#君莲宏润丽苑#闵行 颛桥 外环外##房屋户型3室2厅1厨1卫#建筑面积106.72㎡#房屋朝向南#装修情况精装#配备电梯有
136#47586元/平米#控江五村#杨浦 黄兴公园 内环至中环#近8号线延吉中路站#房屋户型1室0厅1厨1卫#建筑面积28.58㎡#房屋朝向北#装修情况精装#配备电梯无
438#47449元/平米#江南欣苑(闵行)#闵行 春申 外环外##房屋户型2室2厅1厨1卫#建筑面积92.31㎡#房屋朝向南#装修情况精装#配备电梯有
407#35793元/平米#上海康城#闵行 莘庄 外环外##房屋户型3室2厅1厨1卫#建筑面积113.71㎡#房屋朝向南#装修情况精装#配备电梯有
349#41117元/平米#都市宜家苑#闵行 春申 外环外##房屋户型2室2厅1厨1卫#建筑面积84.88㎡#房屋朝向南#装修情况精装#配备电梯无
413#58699元/平米#金杨新村四街坊#浦东 金杨 内环至中环#近9号线蓝天路站#房屋户型2室1厅1厨1卫#建筑面积70.36㎡#房屋朝向南#装修情况简装#配备电梯无
290#33958元/平米#川沙路5245弄#浦东 川沙 外环外#近2号线川沙站#房屋户型2室2厅1厨1卫#建筑面积85.4㎡#房屋朝向南#装修情况简装#配备电梯无
430#43470元/平米#万馨佳园#浦东 川沙 外环外##房屋户型3室1厅1厨1卫#建筑面积98.92㎡#房屋朝向南#装修情况精装#配备电梯无
275#65074元/平米#蓝高小区#浦东 塘桥 内环内#近4号线蓝村路站#房屋户型1室1厅1厨1卫#建筑面积42.26㎡#房屋朝向南#装修情况精装#配备电梯无
260#38196元/平米#虹梅景苑一街坊#闵行 吴泾 外环外##房屋户型2室1厅1厨1卫#建筑面积68.07㎡#房屋朝向南#装修情况精装#配备电梯有
1080#95830元/平米#御翠豪庭#长宁 古北 内环至中环#近10号线(新江湾城-虹桥火车站)伊犁路站#房屋户型2室2厅1厨1卫#建筑面积112.7㎡#房屋朝向东 南#装修情况精装#配备电梯有
246#35028元/平米#共富一村#宝山 共富 中环至外环#近1号线共富新村站#房屋户型2室1厅1厨1卫#建筑面积70.23㎡#房屋朝向南#装修情况简装#配备电梯无
445#48349元/平米#阳光威尼斯AB区#普陀 真光 中环至外环##房屋户型2室1厅1厨1卫#建筑面积92.04㎡#房屋朝向南#装修情况精装#配备电梯有
225#45290元/平米#晶波坊#浦东 金桥 中环至外环#近12号线东陆路站#房屋户型1室1厅1厨1卫#建筑面积49.68㎡#房屋朝向南#装修情况精装#配备电梯无
422#73024元/平米#东城新村#浦东 杨东 内环内##房屋户型1室1厅1厨1卫#建筑面积57.79㎡#房屋朝向南#装修情况简装#配备电梯有
346#44422元/平米#金唐公寓#浦东 唐镇 外环外##房屋户型2室2厅1厨1卫#建筑面积77.89㎡#房屋朝向南#装修情况精装#配备电梯无
255.5#31404元/平米#新凯二期#松江 泗泾 外环外##房屋户型2室2厅1厨1卫#建筑面积81.36㎡#房屋朝向南#装修情况精装#配备电梯有
290#51805元/平米#和源名城#静安 彭浦 中环至外环##房屋户型1室1厅1厨1卫#建筑面积55.98㎡#房屋朝向南#装修情况精装#配备电梯有
353#49873元/平米#平江盛世家园#普陀 甘泉宜川 内环内##房屋户型2室1厅1厨1卫#建筑面积70.78㎡#房屋朝向北#装修情况简装#配备电梯有
249#43955元/平米#银都新村(1至7区)#闵行 颛桥 外环外#近5号线银都路站#房屋户型2室1厅1厨1卫#建筑面积56.65㎡#房屋朝向南#装修情况简装#配备电梯无
